species,network_id,prob_excl_saavedra
Campanula rotundifolia,mangal_5162,0
Eremogone congesta,mangal_5162,0
Erigeron speciosus,mangal_5162,0
Helianthella quinquenervis,mangal_5162,0
Heliomeris multiflora,mangal_5162,0
Heterotheca villosa,mangal_5162,0
Potentilla hippiana,mangal_5162,0
Sedum lanceolatum,mangal_5162,0
Bombus appositus,mangal_5165,0
Bombus bifarius,mangal_5165,0
Bombus californicus,mangal_5165,0
Bombus flavifrons,mangal_5165,0
Bombus insularis,mangal_5165,0
Bombus sylvicola,mangal_5165,0
Glaucopsyche lygdamus,mangal_5165,0
Halictus rubicundus,mangal_5165,0
Lasioglossum,mangal_5165,2.0000000000020002e-5
Megachile melanophaea,mangal_5165,0
Megachile pugnata,mangal_5165,0
Ochlodes sylvanoides,mangal_5165,0
Panurginus ineptus,mangal_5165,0
Speyeria mormonia,mangal_5165,0
Campanula rotundifolia,mangal_5165,0
Eremogone congesta,mangal_5165,0
Erigeron flagellaris,mangal_5165,0
Erigeron speciosus,mangal_5165,0
Heliomeris multiflora,mangal_5165,0
Heterotheca villosa,mangal_5165,0
Potentilla hippiana,mangal_5165,0
Bombus appositus,mangal_5166,0
Bombus bifarius,mangal_5166,0
Bombus californicus,mangal_5166,0
Bombus flavifrons,mangal_5166,0
Bombus frigidus,mangal_5166,0
Bombus insularis,mangal_5166,0
Bombus occidentalis,mangal_5166,0
Bombus sylvicola,mangal_5166,0
Chrysotoxum derivatum,mangal_5166,0
Glaucopsyche lygdamus,mangal_5166,0
Halictus rubicundus,mangal_5166,0
Systoechus,mangal_5166,0
Heliomeris multiflora,mangal_5166,0
Heterotheca villosa,mangal_5166,0
Andrena cyanophila,mangal_5170,0
Bombus bifarius,mangal_5170,0
Callophrys affinis,mangal_5170,0
Eupeodes volucris,mangal_5170,0
Lasioglossum,mangal_5170,0
Muscidae,mangal_5170,0
Claytonia lanceolata,mangal_5170,0
Mertensia oblongifolia,mangal_5170,0
Andrena cyanophila,mangal_5186,0
Bombus bifarius,mangal_5186,0
Callophrys affinis,mangal_5186,0
Eupeodes volucris,mangal_5186,0
Lasioglossum,mangal_5186,0
Muscidae,mangal_5186,0
Osmia lignaria,mangal_5186,0
Claytonia lanceolata,mangal_5186,0
Erythronium grandiflorum,mangal_5186,0
Mertensia oblongifolia,mangal_5186,0
Bombus appositus,mangal_5201,0
Bombus bifarius,mangal_5201,0
Bombus californicus,mangal_5201,0
Bombus flavifrons,mangal_5201,0
Bombus insularis,mangal_5201,0
Glaucopsyche lygdamus,mangal_5201,0
Muscidae,mangal_5201,0
Panurginus ineptus,mangal_5201,0
Thricops septentrionalis,mangal_5201,0
Heliomeris multiflora,mangal_5201,0
Heterotheca villosa,mangal_5201,0
