species,network_id,prob_excl_saavedra
Polistes gallicus,mangal_5016,0.45520000000000005
Psilothrix viridicoerulea,mangal_5016,0.37529999999999997
Aetheorrhiza bulbosa,mangal_5016,0.27949999999999997
Alyssum maritimum,mangal_5016,0.39380000000000004
Carpobrotus affinis acinaciformis,mangal_5016,0.21330000000000005
Convolvulus althaeoides,mangal_5016,0.38260000000000005
Euphorbia segetalis,mangal_5016,0.4181
Lathyrus clymenum,mangal_5016,0.41469999999999996
Lavandula stoechas,mangal_5016,0.32299999999999995
Sonchus tenerrinus,mangal_5016,0.24460000000000004
Thymelaea hirsuta,mangal_5016,0.33420000000000005
Urospermum picroides,mangal_5016,0.30710000000000004
Andrena,mangal_5017,0
Anthophora,mangal_5017,0
Apis melifera,mangal_5017,0
Bombus terrestris,mangal_5017,0.43420000000000003
Ceratina curcurbitina,mangal_5017,0.4456
Coleoptera,mangal_5017,0.39039999999999997
Dasytidae,mangal_5017,0.44310000000000005
Halictus gemmeus,mangal_5017,0.399
Halictus pyrenaeus,mangal_5017,0.44299999999999995
Hylaeus variegatus,mangal_5017,0.4236
Lasioglossum pauxillum,mangal_5017,0.33299999999999996
Mordella bipunctata,mangal_5017,0.4183
Mordellistena pumila,mangal_5017,0.37039999999999995
Nomada merceti,mangal_5017,0.43220000000000003
Oedemera lurida,mangal_5017,0.4204
Panurgus calcaratus,mangal_5017,0.42269999999999996
Scolia hirta,mangal_5017,0.43379999999999996
Sphaerophoria,mangal_5017,0.43600000000000005
Sphecodes,mangal_5017,0.4236
Convolvulus althaeoides,mangal_5017,0.34640000000000004
Daucus carota carota,mangal_5017,0.22119999999999995
Echium sabulicola,mangal_5017,0.39549999999999996
Eryngium campestre,mangal_5017,0.43089999999999995
Sedum sediforme,mangal_5017,0.3558
Sonchus tenerrinus,mangal_5017,0.27249999999999996
Urospermum picroides,mangal_5017,0.4091
Andrena,mangal_5018,0
Anthidium sticticum,mangal_5018,0
Apis melifera,mangal_5018,0
Bombus terrestris,mangal_5018,0.4276
Braconidae,mangal_5018,0.44599999999999995
Camponotus aetiops,mangal_5018,0.42069999999999996
Coleoptera,mangal_5018,0.4507
Dasytidae,mangal_5018,0.39670000000000005
Halictus fulvipes,mangal_5018,0.42700000000000005
Halictus gemmeus,mangal_5018,0.38280000000000003
Halictus pyrenaeus,mangal_5018,0.3863
Hylaeus nigritus,mangal_5018,0.38849999999999996
Lasioglossum bimaculatum,mangal_5018,0.4095
Lasioglossum pauxillum,mangal_5018,0.36970000000000003
Mordellistena pumila,mangal_5018,0.40259999999999996
Oedemera barbara,mangal_5018,0.43610000000000004
Oedemera flavipes,mangal_5018,0.45009999999999994
Oedemera lurida,mangal_5018,0.4226
Oxythyrea funesta,mangal_5018,0.4275
Panurgus calcaratus,mangal_5018,0.4092
Scolia hirta,mangal_5018,0.4384
Sphaerophoria,mangal_5018,0.42179999999999995
Xylocopa violacea,mangal_5018,0.42779999999999996
Allium ampeloprasum,mangal_5018,0.42989999999999995
Convolvulus althaeoides,mangal_5018,0.36
Daucus carota carota,mangal_5018,0.36850000000000005
Eryngium campestre,mangal_5018,0.40569999999999995
Opuntia stricta,mangal_5018,0.20589999999999997
Sedum sediforme,mangal_5018,0.4253
Sonchus tenerrinus,mangal_5018,0.22760000000000002
Urospermum picroides,mangal_5018,0.4065
Adelidae,mangal_5019,0
Andrena,mangal_5019,0
Andrena fabrella,mangal_5019,0
Andrena lepida,mangal_5019,0.36560000000000004
Andrena senecionis,mangal_5019,0.4535
Anthidium sticticum,mangal_5019,0.38239999999999996
Anthophora,mangal_5019,0.43069999999999997
Apis melifera,mangal_5019,0.39549999999999996
Bibionidae,mangal_5019,0.4345
Bombilius,mangal_5019,0.36450000000000005
Coleoptera,mangal_5019,0.4132
Colletes,mangal_5019,0.44599999999999995
Lasioglossum bimaculatum,mangal_5019,0.4266
Nomada succincta,mangal_5019,0.4316
Oedemera lurida,mangal_5019,0.38070000000000004
Oedemera nobilis,mangal_5019,0.43120000000000003
Osmia aurulenta,mangal_5019,0.4002
Osmia dimidiata,mangal_5019,0.4346
Oxythyrea funesta,mangal_5019,0.3729
Panurgus,mangal_5019,0.45530000000000004
Plagiolepis pygmaea,mangal_5019,0.4073
Cistus albidus,mangal_5019,0.35050000000000003
Cistus monspeliensis,mangal_5019,0.28790000000000004
Cistus salvifolius,mangal_5019,0.27259999999999995
Dorycnium pentaphyllum,mangal_5019,0.4131
Lavandula stoechas,mangal_5019,0.2885
Linum,mangal_5019,0.4304
Rosmarinus officinalis,mangal_5019,0.3075
Sonchus tenerrinus,mangal_5019,0.4304
Urospermum picroides,mangal_5019,0.42869999999999997
Vicia lutea,mangal_5019,0.4283
Adelidae,mangal_5020,0
Andrena,mangal_5020,0
Andrena cinerea,mangal_5020,0
Andrena fabrella,mangal_5020,0.4184
Andrena lepida,mangal_5020,0.4437
Andrena taraxaci,mangal_5020,0.4577
Andrena villipes,mangal_5020,0.398
Anthidium sticticum,mangal_5020,0.4141
Anthophora,mangal_5020,0.4112
Apis melifera,mangal_5020,0.36539999999999995
Bibionidae,mangal_5020,0.4437
Bombilius,mangal_5020,0.4202
Bombus terrestris,mangal_5020,0.4324
Callophrys rubi,mangal_5020,0.44999999999999996
Coleoptera,mangal_5020,0.37960000000000005
Colletes,mangal_5020,0.43600000000000005
Conophorus virescens,mangal_5020,0.43500000000000005
Cryptocephalus,mangal_5020,0.4524
Halictus pyrenaeus,mangal_5020,0.45520000000000005
Hylaeus taeniolatus,mangal_5020,0.44610000000000005
Lasioglossum,mangal_5020,0.44920000000000004
Lasioglossum bimaculatum,mangal_5020,0.4387
Lasioglossum xanthopus,mangal_5020,0.43600000000000005
Megachilidae,mangal_5020,0.4394
Milichidae,mangal_5020,0.44279999999999997
Mordellistena pumila,mangal_5020,0.3589
Mylabris quadripunctata,mangal_5020,0.4494
Nomada,mangal_5020,0.45630000000000004
Oedemera flavipes,mangal_5020,0.3839
Oedemera lurida,mangal_5020,0.346
Oxythyrea funesta,mangal_5020,0.31610000000000005
Panurgus banksianus,mangal_5020,0.4534
Plagiolepis pygmaea,mangal_5020,0.4396
Platynochaetus setosus,mangal_5020,0.38939999999999997
Psilothrix viridicoerulea,mangal_5020,0.368
Sphaerophoria,mangal_5020,0.45130000000000003
Sphecodes gibbus,mangal_5020,0.4508
Aetheorrhiza bulbosa,mangal_5020,0.4273
Carpobrotus affinis acinaciformis,mangal_5020,0.2559
Cistus albidus,mangal_5020,0.3266
Cistus monspeliensis,mangal_5020,0.2643
Cistus salvifolius,mangal_5020,0.21699999999999997
Dorycnium pentaphyllum,mangal_5020,0.4144
Galactites tomentosa,mangal_5020,0.41059999999999997
Helianthemum guttatum,mangal_5020,0.3833
Helichrysum stoechas,mangal_5020,0.3752
Lathyrus clymenum,mangal_5020,0.42200000000000004
Lavandula stoechas,mangal_5020,0.37050000000000005
Rosmarinus officinalis,mangal_5020,0.31689999999999996
Sonchus tenerrinus,mangal_5020,0.37439999999999996
Urospermum picroides,mangal_5020,0.37639999999999996
Andrena,mangal_5021,0
Andrena haemorrhoa,mangal_5021,0
Andrena senecionis,mangal_5021,0
Andrena taraxaci,mangal_5021,0.44830000000000003
Andrena villipes,mangal_5021,0.43479999999999996
Anthidium septemspinosum,mangal_5021,0.4466
Anthidium sticticum,mangal_5021,0.37870000000000004
Apis melifera,mangal_5021,0.34430000000000005
Bombilius,mangal_5021,0.38270000000000004
Bombus terrestris,mangal_5021,0.4455
Coleoptera,mangal_5021,0.40680000000000005
Colletes,mangal_5021,0.4263
Conophorus virescens,mangal_5021,0.4404
Halictus pyrenaeus,mangal_5021,0.4465
Halictus quadricinctus,mangal_5021,0.4475
Hylaeus variegatus,mangal_5021,0.43120000000000003
Lasioglossum bimaculatum,mangal_5021,0.42969999999999997
Lasioglossum parvulum,mangal_5021,0.43069999999999997
Mordellistena pumila,mangal_5021,0.40369999999999995
Oedemera lurida,mangal_5021,0.37529999999999997
Osmia dimidiata,mangal_5021,0.4335
Osmia tricornis,mangal_5021,0.4427
Oxythyrea funesta,mangal_5021,0.3506
Psilothrix viridicoerulea,mangal_5021,0.4092
Sphaerophoria,mangal_5021,0.43089999999999995
Zygaena,mangal_5021,0.4415
Cistus albidus,mangal_5021,0.2942
Cistus monspeliensis,mangal_5021,0.21799999999999997
Cistus salvifolius,mangal_5021,0.382
Dorycnium pentaphyllum,mangal_5021,0.4284
Galactites tomentosa,mangal_5021,0.28669999999999995
Lavandula stoechas,mangal_5021,0.36240000000000006
Psoralea bituminosa,mangal_5021,0.42269999999999996
Rosmarinus officinalis,mangal_5021,0.387
Sonchus tenerrinus,mangal_5021,0.34519999999999995
Urospermum picroides,mangal_5021,0.4236
Andrena,mangal_5022,0
Andrena cinerea,mangal_5022,0
Andrena ovatula,mangal_5022,0
Andrena senecionis,mangal_5022,0.45089999999999997
Andrena tenuistriata,mangal_5022,0.44589999999999996
Anthidium sticticum,mangal_5022,0.4044
Apis melifera,mangal_5022,0.35950000000000004
Bombus terrestris,mangal_5022,0.41059999999999997
Callophrys rubi,mangal_5022,0.45740000000000003
Coleoptera,mangal_5022,0.36929999999999996
Colletes,mangal_5022,0.4628
Conophorus virescens,mangal_5022,0.45009999999999994
Cryptocephalus,mangal_5022,0.42879999999999996
Dasytidae,mangal_5022,0.43889999999999996
Halictus pyrenaeus,mangal_5022,0.4282
Hoplitis adunca,mangal_5022,0.4516
Mordellistena pumila,mangal_5022,0.38970000000000005
Oedemera lurida,mangal_5022,0.32010000000000005
Oedemera nobilis,mangal_5022,0.3571
Oxythyrea funesta,mangal_5022,0.3477
Plagiolepis pygmaea,mangal_5022,0.4456
Psilothrix viridicoerulea,mangal_5022,0.42079999999999995
Pyronia tithonus,mangal_5022,0.44730000000000003
Xylocopa iris,mangal_5022,0.44510000000000005
Zygaena,mangal_5022,0.4517
Carpobrotus affinis acinaciformis,mangal_5022,0.27259999999999995
Cistus albidus,mangal_5022,0.28990000000000005
Cistus monspeliensis,mangal_5022,0.32809999999999995
Cistus salvifolius,mangal_5022,0.25549999999999995
Dorycnium pentaphyllum,mangal_5022,0.41190000000000004
Galactites tomentosa,mangal_5022,0.3115
Helichrysum stoechas,mangal_5022,0.4133
Lavandula stoechas,mangal_5022,0.39780000000000004
Rosmarinus officinalis,mangal_5022,0.42300000000000004
Sonchus tenerrinus,mangal_5022,0.36629999999999996
Urospermum picroides,mangal_5022,0.3952
Andrena,mangal_5023,0
Apis melifera,mangal_5023,0
Bombilius,mangal_5023,0
Bombus terrestris,mangal_5023,0.4343
Camponotus aetiops,mangal_5023,0.4263
Ceratina curcurbitina,mangal_5023,0.43520000000000003
Colletes,mangal_5023,0.4528
Dasytidae,mangal_5023,0.37549999999999994
Diptera,mangal_5023,0.3981
Halictus gemmeus,mangal_5023,0.3761
Halictus pyrenaeus,mangal_5023,0.41590000000000005
Hylaeus nigritus,mangal_5023,0.4284
Mordella bipunctata,mangal_5023,0.4336
Mordellistena pumila,mangal_5023,0.3941
Mylabris quadripunctata,mangal_5023,0.3439
Oedemera barbara,mangal_5023,0.4334
Oedemera lurida,mangal_5023,0.4317
Panurgus calcaratus,mangal_5023,0.40980000000000005
Papilio machaon,mangal_5023,0.4334
Physocephala,mangal_5023,0.4396
Syrphidae,mangal_5023,0.43489999999999995
Tachinidae,mangal_5023,0.4294
Trichodes apiarius,mangal_5023,0.3981
Vanessa atalanta,mangal_5023,0.45820000000000005
Brassica fruticulosa,mangal_5023,0.43010000000000004
Convolvulus althaeoides,mangal_5023,0.41659999999999997
Daucus carota carota,mangal_5023,0.2318
Eryngium campestre,mangal_5023,0.35240000000000005
Psoralea bituminosa,mangal_5023,0.41769999999999996
Scabiosa stellata,mangal_5023,0.23750000000000004
Sonchus tenerrinus,mangal_5023,0.24509999999999998
Urospermum picroides,mangal_5023,0.35609999999999997
Andrena,mangal_5024,0
Apis melifera,mangal_5024,0
Bombus terrestris,mangal_5024,0
Buprestidae,mangal_5024,0.4335
Conophorus virescens,mangal_5024,0.4375
Dasytidae,mangal_5024,0.43089999999999995
Gymnosoma rotundatum,mangal_5024,0.43400000000000005
Halictus gemmeus,mangal_5024,0.38029999999999997
Halictus pyrenaeus,mangal_5024,0.4111
Hylaeus,mangal_5024,0.4386
Hylaeus nigritus,mangal_5024,0.4423
Lasioglossum,mangal_5024,0.44010000000000005
Lasioglossum interruptum,mangal_5024,0.41359999999999997
Mordella bipunctata,mangal_5024,0.43100000000000005
Mordellistena pumila,mangal_5024,0.3829
Mylabris quadripunctata,mangal_5024,0.4246
Oedemera flavipes,mangal_5024,0.38839999999999997
Osmia submicans,mangal_5024,0.4417
Oxythyrea funesta,mangal_5024,0.38839999999999997
Panurgus calcaratus,mangal_5024,0.4303
Pieris rapae,mangal_5024,0.43889999999999996
Scolia hirta,mangal_5024,0.44120000000000004
Trichodes apiarius,mangal_5024,0.43079999999999996
Xylocopa violacea,mangal_5024,0.42200000000000004
Convolvulus althaeoides,mangal_5024,0.38
Daucus carota carota,mangal_5024,0.26880000000000004
Eryngium campestre,mangal_5024,0.30810000000000004
Opuntia stricta,mangal_5024,0.19030000000000002
Scabiosa stellata,mangal_5024,0.31799999999999995
Sedum sediforme,mangal_5024,0.4023
Sonchus tenerrinus,mangal_5024,0.33819999999999995
Urospermum picroides,mangal_5024,0.4283
Andrena,mangal_5025,0
Anthidium sticticum,mangal_5025,0
Apis melifera,mangal_5025,0
Bombus terrestris,mangal_5025,0.4232
Cerceris,mangal_5025,0.4337
Colletes,mangal_5025,0.4314
Dasytidae,mangal_5025,0.4226
Halictus subauratus,mangal_5025,0.3951
Hylaeus nigritus,mangal_5025,0.44089999999999996
Lasioglossum pauxillum,mangal_5025,0.4373
Megachile atratula,mangal_5025,0.3963
Mordella bipunctata,mangal_5025,0.39849999999999997
Mordellistena pumila,mangal_5025,0.34330000000000005
Nomada,mangal_5025,0.41490000000000005
Oedemera barbara,mangal_5025,0.4123
Oedemera flavipes,mangal_5025,0.35950000000000004
Panurgus calcaratus,mangal_5025,0.4498
Polistes gallicus,mangal_5025,0.4242
Scolia hirta,mangal_5025,0.42100000000000004
Trichodes apiarius,mangal_5025,0.42889999999999995
Daucus carota carota,mangal_5025,0.3617
Eryngium campestre,mangal_5025,0.3741
Helianthemum guttatum,mangal_5025,0.4225
Helichrysum stoechas,mangal_5025,0.43389999999999995
Psoralea bituminosa,mangal_5025,0.3911
Ruta chalepensis,mangal_5025,0.278
Scabiosa stellata,mangal_5025,0.378
Sedum sediforme,mangal_5025,0.2005
Sonchus tenerrinus,mangal_5025,0.4317
Andrena,mangal_5026,0
Anthidium septemspinosum,mangal_5026,0
Anthidium sticticum,mangal_5026,0
Apis melifera,mangal_5026,0.4416
Bombus terrestris,mangal_5026,0.4347
Braconidae,mangal_5026,0.44020000000000004
Coleoptera,mangal_5026,0.44079999999999997
Dasytidae,mangal_5026,0.391
Halictus gemmeus,mangal_5026,0.4367
Hymenoptera,mangal_5026,0.4323
Lasioglossum pauxillum,mangal_5026,0.3932
Lasiopogon,mangal_5026,0.43889999999999996
Megachile,mangal_5026,0.44920000000000004
Mordella bipunctata,mangal_5026,0.39239999999999997
Mordellistena pumila,mangal_5026,0.40080000000000005
Mylabris quadripunctata,mangal_5026,0.386
Oedemera barbara,mangal_5026,0.4393
Oedemera flavipes,mangal_5026,0.3639
Oxythyrea funesta,mangal_5026,0.4246
Polistes gallicus,mangal_5026,0.4377
Psilothrix viridicoerulea,mangal_5026,0.4353
Scolia hirta,mangal_5026,0.3881
Stenopterus rufus,mangal_5026,0.42789999999999995
Trichodes apiarius,mangal_5026,0.41269999999999996
Vanessa atalanta,mangal_5026,0.45330000000000004
Xylocopa violacea,mangal_5026,0.43200000000000005
Daucus carota carota,mangal_5026,0.2359
Dianthus caryophyllus,mangal_5026,0.42200000000000004
Eryngium campestre,mangal_5026,0.40369999999999995
Hypericum perfoliatum,mangal_5026,0.39749999999999996
Opuntia stricta,mangal_5026,0.20899999999999996
Psoralea bituminosa,mangal_5026,0.3127
Ruta chalepensis,mangal_5026,0.33330000000000004
Sedum sediforme,mangal_5026,0.345
Sonchus tenerrinus,mangal_5026,0.41369999999999996
Andrena cyanophila,mangal_5116,0
Lasioglossum,mangal_5116,0
Osmia coloradensis,mangal_5116,0
Pieris rapae,mangal_5116,0.4011
Syrphidae,mangal_5116,0.40880000000000005
Claytonia lanceolata,mangal_5116,0.2518
Mertensia oblongifolia,mangal_5116,0.3105
Viola praemorsa,mangal_5116,0.37829999999999997
Bombus appositus,mangal_5119,0
Bombus flavifrons,mangal_5119,0
Lasioglossum,mangal_5119,0
Osmia coloradensis,mangal_5119,0.4184
Osmia iridis,mangal_5119,0.38670000000000004
Osmia montana,mangal_5119,0.41300000000000003
Syrphidae,mangal_5119,0.4101
Systoechus,mangal_5119,0.41080000000000005
Boechera stricta,mangal_5119,0.36739999999999995
Delphinium nuttallianum,mangal_5119,0.26739999999999997
Draba aurea,mangal_5119,0.383
Lathyrus lanszwertii,mangal_5119,0.36119999999999997
Senecio integerrimus,mangal_5119,0.2549
Bombus appositus,mangal_5120,0
Halictidae,mangal_5120,0
Hoplitis fulgida,mangal_5120,0
Lasioglossum,mangal_5120,0.41579999999999995
Megachile pugnata,mangal_5120,0.43279999999999996
Nymphalidae,mangal_5120,0.3822
Osmia coloradensis,mangal_5120,0.41910000000000003
Osmia iridis,mangal_5120,0.38439999999999996
Osmia subaustralis,mangal_5120,0.37170000000000003
Pieris rapae,mangal_5120,0.43200000000000005
Selasphorus platycercus,mangal_5120,0.43779999999999997
Syrphidae,mangal_5120,0.3933
Systoechus,mangal_5120,0.3712
Delphinium nuttallianum,mangal_5120,0.39849999999999997
Erigeron flagellaris,mangal_5120,0.2903
Eriogonum umbellatum,mangal_5120,0.39949999999999997
Ipomopsis aggregata,mangal_5120,0.43999999999999995
Lathyrus lanszwertii,mangal_5120,0.32010000000000005
Senecio integerrimus,mangal_5120,0.2741
Bombus appositus,mangal_5123,0
Bombus bifarius,mangal_5123,0
Bombus flavifrons,mangal_5123,0
Lycaenidae,mangal_5123,0.3771
Megachile relativa,mangal_5123,0.38660000000000005
Nymphalidae,mangal_5123,0.35860000000000003
Ochlodes sylvanoides,mangal_5123,0.37139999999999995
Osmia montana,mangal_5123,0.43820000000000003
Syrphidae,mangal_5123,0.3758
Agoseris aurantiaca,mangal_5123,0.42279999999999995
Eremogone congesta,mangal_5123,0.3611
Erigeron speciosus,mangal_5123,0.3821
Eriogonum umbellatum,mangal_5123,0.35109999999999997
Helianthella quinquenervis,mangal_5123,0.36519999999999997
Heterotheca villosa,mangal_5123,0.2965
Sedum lanceolatum,mangal_5123,0.42410000000000003
Bombus appositus,mangal_5125,0
Bombus bifarius,mangal_5125,0
Bombus californicus,mangal_5125,0
Bombus flavifrons,mangal_5125,0.34230000000000005
Bombus occidentalis,mangal_5125,0.42300000000000004
Bombus sylvicola,mangal_5125,0.3579
Lycaenidae,mangal_5125,0.3991
Megachile relativa,mangal_5125,0.4517
Nymphalidae,mangal_5125,0.3993
Ochlodes sylvanoides,mangal_5125,0.41190000000000004
Syrphidae,mangal_5125,0.43069999999999997
Thricops septentrionalis,mangal_5125,0.3961
Campanula rotundifolia,mangal_5125,0.36729999999999996
Erigeron speciosus,mangal_5125,0.24780000000000002
Helianthella quinquenervis,mangal_5125,0.4356
Heliomeris multiflora,mangal_5125,0.3447
Heterotheca villosa,mangal_5125,0.2663
Solidago multiradiata,mangal_5125,0.42290000000000005
Andrena costillensis,mangal_5126,0
Bombus bifarius,mangal_5126,0
Bombus flavifrons,mangal_5126,0
Bombus sylvicola,mangal_5126,0.381
Lycaenidae,mangal_5126,0.43069999999999997
Megachile relativa,mangal_5126,0.40380000000000005
Nymphalidae,mangal_5126,0.43589999999999995
Syrphidae,mangal_5126,0.4357
Thricops septentrionalis,mangal_5126,0.3821
Campanula rotundifolia,mangal_5126,0.42179999999999995
Erigeron speciosus,mangal_5126,0.3305
Heliomeris multiflora,mangal_5126,0.2491
Heterotheca villosa,mangal_5126,0.26749999999999996
Andrena costillensis,mangal_5127,0
Bombus appositus,mangal_5127,0
Bombus bifarius,mangal_5127,0
Bombus californicus,mangal_5127,0.3821
Bombus flavifrons,mangal_5127,0.4012
Bombus sylvicola,mangal_5127,0.38680000000000003
Lycaenidae,mangal_5127,0.4244
Megachile relativa,mangal_5127,0.42379999999999995
Panurginus ineptus,mangal_5127,0.34550000000000003
Pieridae,mangal_5127,0.43320000000000003
Syrphidae,mangal_5127,0.38570000000000004
Systoechus,mangal_5127,0.4182
Erigeron flagellaris,mangal_5127,0.40969999999999995
Heliomeris multiflora,mangal_5127,0.247
Heterotheca villosa,mangal_5127,0.22509999999999997
Potentilla hippiana,mangal_5127,0.43279999999999996
Andrena cyanophila,mangal_5128,0
Bombus bifarius,mangal_5128,0
Lasioglossum,mangal_5128,0
Claytonia lanceolata,mangal_5128,0.3042
Erythronium grandiflorum,mangal_5128,0.256
Mertensia oblongifolia,mangal_5128,0.3708
Bombus appositus,mangal_5132,0
Halictidae,mangal_5132,0
Halictus rubicundus,mangal_5132,0
Hoplitis fulgida,mangal_5132,0.42190000000000005
Lasioglossum,mangal_5132,0.4133
Muscidae,mangal_5132,0.41059999999999997
Osmia bucephala,mangal_5132,0.44320000000000004
Osmia iridis,mangal_5132,0.36450000000000005
Osmia montana,mangal_5132,0.44389999999999996
Osmia subaustralis,mangal_5132,0.3588
Syrphidae,mangal_5132,0.41190000000000004
Systoechus,mangal_5132,0.37870000000000004
Delphinium nuttallianum,mangal_5132,0.4171
Erigeron flagellaris,mangal_5132,0.22119999999999995
Eriogonum umbellatum,mangal_5132,0.377
Lathyrus lanszwertii,mangal_5132,0.4202
Senecio integerrimus,mangal_5132,0.3739
Bombus bifarius,mangal_5134,0
Colletes kincaidii,mangal_5134,0
Halictidae,mangal_5134,0
Hoplitis fulgida,mangal_5134,0.42769999999999997
Megachile relativa,mangal_5134,0.4306
Osmia bucephala,mangal_5134,0.4317
Osmia proxima,mangal_5134,0.41559999999999997
Syrphidae,mangal_5134,0.3529
Systoechus,mangal_5134,0.3749
Eremogone congesta,mangal_5134,0.29290000000000005
Erigeron flagellaris,mangal_5134,0.3892
Eriogonum umbellatum,mangal_5134,0.3883
Helianthella quinquenervis,mangal_5134,0.38839999999999997
Heterotheca villosa,mangal_5134,0.3466
Potentilla hippiana,mangal_5134,0.39180000000000004
Rosa woodsii,mangal_5134,0.3599
Bombus appositus,mangal_5135,0
Bombus flavifrons,mangal_5135,0
Bombus sylvicola,mangal_5135,0
Halictidae,mangal_5135,0.44289999999999996
Lycaenidae,mangal_5135,0.39680000000000004
Megachile relativa,mangal_5135,0.4012
Ochlodes sylvanoides,mangal_5135,0.4424
Osmia montana,mangal_5135,0.4124
Systoechus,mangal_5135,0.40759999999999996
Eremogone congesta,mangal_5135,0.33809999999999996
Erigeron speciosus,mangal_5135,0.39059999999999995
Helianthella quinquenervis,mangal_5135,0.27980000000000005
Heterotheca villosa,mangal_5135,0.25649999999999995
Potentilla hippiana,mangal_5135,0.43200000000000005
Sedum lanceolatum,mangal_5135,0.3881
Bombus appositus,mangal_5136,0
Bombus bifarius,mangal_5136,0
Bombus californicus,mangal_5136,0
Bombus sylvicola,mangal_5136,0.3274
Lycaenidae,mangal_5136,0.38839999999999997
Nymphalidae,mangal_5136,0.37649999999999995
Syrphidae,mangal_5136,0.41659999999999997
Campanula rotundifolia,mangal_5136,0.39859999999999995
Erigeron speciosus,mangal_5136,0.36639999999999995
Helianthella quinquenervis,mangal_5136,0.36760000000000004
Heliomeris multiflora,mangal_5136,0.42669999999999997
Heterotheca villosa,mangal_5136,0.2528
Andrena costillensis,mangal_5137,0
Bombus appositus,mangal_5137,0
Bombus bifarius,mangal_5137,0
Bombus californicus,mangal_5137,0.36419999999999997
Bombus flavifrons,mangal_5137,0.3618
Bombus sylvicola,mangal_5137,0.3488
Halictidae,mangal_5137,0.40780000000000005
Megachile relativa,mangal_5137,0.43220000000000003
Muscidae,mangal_5137,0.44120000000000004
Systoechus,mangal_5137,0.43799999999999994
Eremogone congesta,mangal_5137,0.43110000000000004
Erigeron speciosus,mangal_5137,0.25229999999999997
Heliomeris multiflora,mangal_5137,0.3067
Heterotheca villosa,mangal_5137,0.2601
Senecio serra,mangal_5137,0.43689999999999996
Bombus appositus,mangal_5138,0
Bombus bifarius,mangal_5138,0
Bombus flavifrons,mangal_5138,0
Bombus sylvicola,mangal_5138,0.37860000000000005
Lycaenidae,mangal_5138,0.3889
Muscidae,mangal_5138,0.37729999999999997
Syrphidae,mangal_5138,0.42669999999999997
Systoechus,mangal_5138,0.4263
Erigeron speciosus,mangal_5138,0.38839999999999997
Heliomeris multiflora,mangal_5138,0.2671
Heterotheca villosa,mangal_5138,0.22660000000000002
Potentilla hippiana,mangal_5138,0.4033
Solidago multiradiata,mangal_5138,0.39670000000000005
Andrena costillensis,mangal_5139,0
Bombus appositus,mangal_5139,0
Bombus bifarius,mangal_5139,0
Bombus californicus,mangal_5139,0.4324
Bombus flavifrons,mangal_5139,0.39359999999999995
Bombus sylvicola,mangal_5139,0.3942
Coelioxys funeraria,mangal_5139,0.43520000000000003
Nymphalidae,mangal_5139,0.38680000000000003
Osmia grindeliae,mangal_5139,0.42700000000000005
Pieridae,mangal_5139,0.43520000000000003
Syrphidae,mangal_5139,0.4234
Thricops septentrionalis,mangal_5139,0.3871
Heliomeris multiflora,mangal_5139,0.21740000000000004
Heterotheca villosa,mangal_5139,0.25439999999999996
Potentilla hippiana,mangal_5139,0.4102
Bombus bifarius,mangal_5140,0
Halictus confusus,mangal_5140,0
Halictus rubicundus,mangal_5140,0
Lasioglossum,mangal_5140,0.3419
Osmia coloradensis,mangal_5140,0.32920000000000005
Osmia iridis,mangal_5140,0.40169999999999995
Claytonia lanceolata,mangal_5140,0.2542
Hydrophyllum fendleri,mangal_5140,0.4282
Mertensia oblongifolia,mangal_5140,0.33109999999999995
Senecio integerrimus,mangal_5140,0.39139999999999997
Taraxacum officinale,mangal_5140,0.42589999999999995
Viola praemorsa,mangal_5140,0.39359999999999995
Andrena transnigra,mangal_5143,0
Bombus appositus,mangal_5143,0
Bombus bifarius,mangal_5143,0
Bombus flavifrons,mangal_5143,0.3829
Bombus nevadensis,mangal_5143,0.43289999999999995
Coelioxys funeraria,mangal_5143,0.4192
Halictus rubicundus,mangal_5143,0.4164
Lasioglossum,mangal_5143,0.4433
Megachile melanophaea,mangal_5143,0.4112
Osmia bucephala,mangal_5143,0.44699999999999995
Osmia iridis,mangal_5143,0.42500000000000004
Osmia montana,mangal_5143,0.4194
Osmia subaustralis,mangal_5143,0.41259999999999997
Sphaerophoria philanthus,mangal_5143,0.4254
Systoechus,mangal_5143,0.41800000000000004
Thricops septentrionalis,mangal_5143,0.4527
Cymopterus lemmonii,mangal_5143,0.43500000000000005
Delphinium nuttallianum,mangal_5143,0.30820000000000003
Lathyrus lanszwertii,mangal_5143,0.4376
Senecio integerrimus,mangal_5143,0.19510000000000005
Taraxacum officinale,mangal_5143,0.37770000000000004
Bombus appositus,mangal_5156,0
Bombus bifarius,mangal_5156,0
Bombus nevadensis,mangal_5156,0
Halictus rubicundus,mangal_5156,0.4245
Lasioglossum,mangal_5156,0.38460000000000005
Osmia coloradensis,mangal_5156,0.4253
Selasphorus platycercus,mangal_5156,0.3556
Boechera stricta,mangal_5156,0.4161
Delphinium nuttallianum,mangal_5156,0.2741
Hydrophyllum capitatum,mangal_5156,0.38580000000000003
Senecio integerrimus,mangal_5156,0.381
Taraxacum officinale,mangal_5156,0.38970000000000005
Andrena transnigra,mangal_5160,0
Bombus bifarius,mangal_5160,0
Bombus flavifrons,mangal_5160,0
